year,week_num,home_abbr,vis_abbr,home_penalty_count,home_penalty_yards,visitor_penalty_count,visitor_penalty_yards,ref_lname,ref_fname,umpire_lname,umpire_fname,down_judge_lname,down_judge_fname,line_judge_lname,line_judge_fname,side_judge_lname,side_judge_fname,back_judge_lname,back_judge_fname,field_judge_lname,field_judge_fname,head_linesman_lname,head_linesman_fname
2011,4,DAL,DET,7,33,10,75,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,4,GB,DEN,3,27,3,24,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,4,HOU,PIT,9,64,5,45,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,4,JAX,NO,2,15,6,50,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,4,KC,MIN,6,57,6,45,Leavy,Bill,Jenkins,Darrell,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2011,4,LAC,MIA,8,80,2,41,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,4,LAR,WAS,9,65,10,96,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,4,LV,NE,9,85,5,45,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,4,PHI,SF,5,55,5,40,Riveron,Alberto,Dawson,Scott,not_given,not_given,Phares,Ron,DeBell,Jimmy,Steed,Gregory,Zimmer,Steve,Mello,Jim
2011,4,SEA,ATL,6,40,4,35,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,4,TB,IND,14,106,6,50,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
2011,5,ATL,GB,5,44,6,55,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,5,BUF,PHI,4,40,5,46,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,5,CAR,NO,7,65,9,82,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,5,DEN,LAC,4,53,0,0,Steratore,Gene,Schuster,Bill,not_given,not_given,Marinucci,Ron,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2011,5,DET,CHI,12,94,14,104,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,5,HOU,LV,6,50,11,89,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,Baltz,Mark
2011,5,IND,KC,4,40,5,39,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2011,5,JAX,CIN,2,15,4,33,Riveron,Alberto,Dawson,Scott,not_given,not_given,Phares,Ron,DeBell,Jimmy,Steed,Gregory,Zimmer,Steve,Mello,Jim
2011,5,MIN,ARI,5,35,6,64,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,5,NE,NYJ,6,50,8,89,Boger,Jerome,Paganelli,Carl,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Rosenbaum,Doug,Bergman,Jerry
2011,5,NYG,SEA,7,52,10,70,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,5,PIT,TEN,5,51,9,70,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,5,SF,TB,3,30,9,96,McAulay,Terry,King,Paul,not_given,not_given,Steinkerchner,Mark,Banks,Michael,Dyer,Lee,Brown,Terry,Bradley,Greg
2011,6,ATL,CAR,4,57,7,85,Morelli,Peter,Dawson,Scott,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,Baltz,Mark
2011,6,BAL,HOU,5,25,5,15,Steratore,Gene,Schuster,Bill,not_given,not_given,Marinucci,Ron,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2011,6,CHI,MIN,3,15,5,40,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,6,CIN,IND,11,111,2,11,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,6,DET,SF,6,54,15,120,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,McKenzie,Dana
2011,6,GB,LAR,3,16,7,45,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,6,LV,CLE,5,35,5,34,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2011,6,NE,DAL,5,35,10,77,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,6,NYG,BUF,7,79,7,75,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,6,NYJ,MIA,6,49,2,10,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,6,PIT,JAX,8,65,4,22,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
2011,6,TB,NO,7,64,7,53,Boger,Jerome,Paganelli,Carl,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Rosenbaum,Doug,Bergman,Jerry
2011,6,WAS,PHI,9,75,8,60,Leavy,Bill,Jenkins,Darrell,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2011,7,ARI,PIT,9,74,9,69,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,7,CAR,WAS,13,105,3,26,Boger,Jerome,Paganelli,Carl,not_given,not_given,Stephan,Tom,Larrew,Joe,Paganelli,Dino,Rosenbaum,Doug,Bergman,Jerry
2011,7,CLE,SEA,7,48,8,68,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,McKenzie,Dana
2011,7,DAL,LAR,6,30,4,16,Riveron,Alberto,Dawson,Scott,not_given,not_given,Phares,Ron,DeBell,Jimmy,Steed,Gregory,Zimmer,Steve,Mello,Jim
2011,7,DET,ATL,10,84,11,80,Leavy,Bill,Jenkins,Darrell,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2011,7,JAX,BAL,6,90,10,85,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2011,7,LV,KC,14,120,10,98,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,7,MIA,DEN,2,20,5,30,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,7,MIN,GB,9,91,6,44,Morelli,Peter,Hannah,Butch,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,Baltz,Mark
2011,7,NO,IND,1,10,7,49,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,7,NYJ,LAC,8,60,13,95,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
2011,7,TB,CHI,8,69,7,54,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,7,TEN,HOU,8,76,6,68,McAulay,Terry,King,Paul,not_given,not_given,Steinkerchner,Mark,Banks,Michael,Dyer,Lee,Brown,Terry,Bradley,Greg
2011,8,BAL,ARI,11,99,12,92,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,8,BUF,WAS,6,35,4,59,McAulay,Terry,King,Paul,not_given,not_given,Steinkerchner,Mark,Banks,Michael,Dyer,Lee,Brown,Terry,Bradley,Greg
2011,8,CAR,MIN,6,60,4,43,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,8,DEN,DET,5,55,4,45,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,8,HOU,JAX,7,60,5,39,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,8,KC,LAC,9,53,12,105,Riveron,Alberto,Dawson,Scott,not_given,not_given,Phares,Ron,DeBell,Jimmy,Steed,Gregory,Edwards,Scott,Mello,Jim
2011,8,LAR,NO,9,64,5,32,Anderson,Walt,DeFelice,Garth,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,8,NYG,MIA,7,46,4,30,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
2011,8,PHI,DAL,6,33,3,20,Steratore,Gene,Schuster,Bill,not_given,not_given,Marinucci,Ron,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2011,8,PIT,NE,8,50,6,37,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,McKenzie,Dana
2011,8,SEA,CIN,11,80,7,65,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,8,SF,CLE,5,40,5,39,Leavy,Bill,Jenkins,Darrell,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2011,8,TEN,IND,3,40,10,66,Boger,Jerome,Paganelli,Carl,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Rosenbaum,Doug,Bergman,Jerry
2011,9,ARI,LAR,6,45,9,71,Winter,Ron,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,9,BUF,NYJ,6,84,9,60,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,9,DAL,SEA,7,82,10,88,McAulay,Terry,King,Paul,not_given,not_given,Steinkerchner,Mark,Banks,Michael,Dyer,Lee,Brown,Terry,Bradley,Greg
2011,9,HOU,CLE,2,15,4,35,Riveron,Alberto,Dawson,Scott,not_given,not_given,Phares,Ron,DeBell,Jimmy,Steed,Gregory,Steenson,Scott,Mello,Jim
2011,9,IND,ATL,6,32,1,10,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,McKenzie,Dana
2011,9,KC,MIA,8,70,7,49,Anderson,Walt,Michalek,Tony,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,9,LAC,GB,8,64,5,33,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,9,LV,DEN,15,130,11,93,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,9,NE,NYG,7,81,6,50,Morelli,Peter,Fowler,Ruben,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,Baltz,Mark
2011,9,NO,TB,8,63,9,80,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2011,9,PHI,CHI,6,44,6,53,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,9,PIT,BAL,6,69,3,20,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,9,TEN,CIN,7,100,9,87,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,9,WAS,SF,3,35,9,55,Steratore,Gene,Schuster,Bill,not_given,not_given,Marinucci,Ron,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2011,10,ATL,NO,10,85,8,79,McAulay,Terry,King,Paul,not_given,not_given,Steinkerchner,Mark,Banks,Michael,Dyer,Lee,Brown,Terry,Bradley,Greg
2011,10,CAR,TEN,12,99,9,92,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Camp,Ed
2011,10,CHI,DET,4,37,4,53,Morelli,Peter,Fowler,Ruben,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,Baltz,Mark
2011,10,CIN,PIT,4,35,4,31,Leavy,Bill,Jenkins,Darrell,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2011,10,CLE,LAR,6,60,7,55,Blakeman,Clete,Hall,Richard,not_given,not_given,Seeman,Jeff,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2011,10,DAL,BUF,8,74,3,12,Boger,Jerome,Paganelli,Carl,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Rosenbaum,Doug,Bergman,Jerry
2011,10,GB,MIN,1,5,10,80,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,McKenzie,Dana
2011,10,IND,JAX,6,40,5,55,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2011,10,KC,DEN,4,40,8,65,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
2011,10,LAC,LV,6,31,7,45,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Torbert,Ronald,Carey,Don,Wrolstad,Craig,Hittner,Mark
2011,10,MIA,WAS,6,55,6,51,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2011,10,NYJ,NE,5,56,9,80,Steratore,Gene,Schuster,Bill,not_given,not_given,Marinucci,Ron,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2011,10,PHI,ARI,11,97,7,66,Anderson,Walt,Dawson,Scott,not_given,not_given,Boston,Byron,Coleman,James,Smith,Billy,Meslow,David,Stelljes,Steve
2011,10,SEA,BAL,13,100,4,34,Green,Scott,Stritesky,Bruce,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Stabile,Tom
2011,10,SF,NYG,5,35,6,45,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2011,10,TB,HOU,6,49,8,54,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,11,ATL,TEN,5,55,10,86,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Washington,Keith,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2011,11,BAL,CIN,6,69,6,43,Winter,Ron,Michalek,Tony,not_given,not_given,Arthur,Gary,not_given,not_given,not_given,not_given,not_given,not_given,Mapp,Julian
