year,week_num,home_abbr,vis_abbr,home_penalty_count,home_penalty_yards,visitor_penalty_count,visitor_penalty_yards,ref_lname,ref_fname,umpire_lname,umpire_fname,down_judge_lname,down_judge_fname,line_judge_lname,line_judge_fname,side_judge_lname,side_judge_fname,back_judge_lname,back_judge_fname,field_judge_lname,field_judge_fname,head_linesman_lname,head_linesman_fname
2012,1,NYG,DAL,4,33,13,86,Core,Jim,Shoulders,Bob,not_given,not_given,Thurow,Joshua,Stropolo,Brian,Babcock,Larry,Foster,Thaddious,Maxwell,Gregory
2012,1,NYJ,BUF,5,34,6,34,Frazer,Robert,Hawkins,Lemuel,not_given,not_given,Vachon,John,Hendley,Steve,Hay,Greg,Farina,Larry,Bell,Michael
2012,1,TB,CAR,4,35,6,65,Hughes,Jerry,Petrone,John,not_given,not_given,Smith,Derrick,Peters,Martin,Malito,Michael,Hopf,Jeff,Hardison,Thurman
2012,1,TEN,NE,3,30,3,20,Frump,Jerry,Taylor,Brian,not_given,not_given,Derrick,Charles,Beesley,Randal,Orrico,Larry,Weissenhofer,Randall,Etzler,Bill
2012,2,ATL,DEN,8,72,10,96,Roan,Ken,Morris,Timothy,not_given,not_given,Hoffman,Eric,Strozier,Dwayne,Theodore,Bill,Burkhart,Brian,Akin,Kevin
2012,2,BUF,KC,5,50,4,33,Dalton,Robert,Shorten,Oscar,not_given,not_given,Skarpa,Larry,Garvin,Jeffrey,Jackson,Bobby,not_given,not_given,Bernier,Wayne
2012,2,CAR,NO,4,34,2,23,Wright,Gerald,Shoulders,Bob,not_given,not_given,Thurow,Joshua,not_given,not_given,Babcock,Larry,not_given,not_given,Maxwell,Gregory
2012,2,CIN,CLE,6,54,10,103,Hughes,Jerry,Petrone,John,not_given,not_given,Smith,Derrick,Peters,Martin,Malito,Michael,Hopf,Jeff,Hardison,Thurman
2012,2,GB,CHI,4,54,8,65,Wright,Gerald,Sadowski,Steve,not_given,not_given,Thomas,Alvin,Trawick,Guy,Schrein,Aaron,Trout,George,Wilmoth,Mike
2012,2,IND,MIN,7,51,11,105,King,Donald,Otterby,Jeffrey,not_given,not_given,Townsend,Curtis,not_given,not_given,not_given,not_given,not_given,not_given,Andrew,Mark
2012,2,JAX,HOU,8,71,10,64,White,David,Hannon,Mike,not_given,not_given,Thomas,Alvin,Wilson,Barry,Shafer,Peter,Spindel,Rusty,Schmid,Ed
2012,2,LAC,TEN,4,41,8,59,Hermansen,Bruce,Shetula,Ali,not_given,not_given,Garza,Esteban,not_given,not_given,not_given,not_given,not_given,not_given,Russell,Rodney
2012,2,LAR,WAS,7,60,11,96,Elliott,Wayne,Harrod,Marc,not_given,not_given,Keeling,Tommy,Easley,Lance,Rhone-Dunn,Derrick,Simmons,Richard,Peek,Mike
2012,2,MIA,LV,3,21,5,42,Shepherd,Mike,Tabler,Randy,not_given,not_given,Shinkan,George,Peloquin,Kevin,Kelsay,Mark,Zaborniak,Henry,Falcinelli,Tom
2012,2,NE,ARI,8,60,5,39,Scott,David,Shavensky,Rick,not_given,not_given,Taylor,Rondell,Griffin,Timothy,Burd,Craig,Trout,George,Castrovinci,Ronald
2012,2,NYG,TB,7,53,5,33,Core,Jim,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given
2012,2,PHI,BAL,7,58,6,45,Frazer,Robert,Hawkins,Lemuel,not_given,not_given,Vachon,John,Hendley,Steve,Hay,Greg,Farina,Larry,Bell,Michael
2012,2,PIT,NYJ,10,107,7,63,Frump,Jerry,Taylor,Brian,not_given,not_given,Derrick,Charles,Beesley,Randal,Orrico,Larry,Weissenhofer,Randall,Etzler,Bill
2012,2,SEA,DAL,5,35,5,47,Briggans,Donovan,Angel,Dennis,not_given,not_given,Eastin,Shannon,Caldera,Paul,Fischer,Michael,Joe,Eric,Lawhon,Lynn
2012,2,SF,DET,5,62,8,67,Nicks,Matt,Stiers,Darin,not_given,not_given,Hudspeth,Perry,Stone,Steve,Atterberry,Chris,Cook,Arthur,Brasuell,Toney
2012,3,ARI,PHI,5,45,5,65,Shepherd,Mike,Tabler,Randy,not_given,not_given,Shinkan,George,Peloquin,Kevin,Kelsay,Mark,Zaborniak,Henry,Falcinelli,Tom
2012,3,BAL,NE,14,135,10,83,Hermansen,Bruce,Shetula,Ali,not_given,not_given,Garza,Esteban,not_given,not_given,not_given,not_given,not_given,not_given,Russell,Rodney
2012,3,CAR,NYG,3,22,5,38,Frazer,Robert,Hawkins,Lemuel,not_given,not_given,Vachon,John,Hendley,Steve,Hay,Greg,Farina,Larry,Bell,Michael
2012,3,CHI,LAR,6,45,4,40,Hughes,Jerry,Petrone,John,not_given,not_given,Smith,Derrick,Peters,Martin,Malito,Michael,Hopf,Jeff,Hardison,Thurman
2012,3,CLE,BUF,6,57,10,75,Scott,David,Shavensky,Rick,not_given,not_given,Taylor,Rondell,Griffin,Timothy,Burd,Craig,Powell,Bob,Castrovinci,Ronald
2012,3,DAL,TB,13,105,10,69,Dalton,Robert,Shorten,Oscar,not_given,not_given,Skarpa,Larry,Garvin,Jeffrey,Jackson,Bobby,not_given,not_given,Bernier,Wayne
2012,3,DEN,HOU,7,75,9,69,Frump,Jerry,Taylor,Brian,not_given,not_given,Derrick,Charles,Beesley,Randal,Orrico,Larry,Weissenhofer,Randall,Etzler,Bill
2012,3,IND,JAX,11,106,6,67,Briggans,Donovan,Angel,Dennis,not_given,not_given,Eastin,Shannon,Caldera,Paul,Fischer,Michael,Joe,Eric,Lawhon,Lynn
2012,3,LAC,ATL,4,17,2,15,Core,Jim,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given
2012,3,LV,PIT,3,25,10,81,White,David,Hannon,Mike,not_given,not_given,Nowak,Greg,Wilson,Barry,Shafer,Peter,Spindel,Rusty,Schmid,Ed
2012,3,MIA,NYJ,11,65,9,108,Frazer,Robert,Shoulders,Bob,not_given,not_given,Thurow,Joshua,Stropolo,Brian,Babcock,Larry,Foster,Thaddious,Maxwell,Gregory
2012,3,MIN,SF,1,10,6,60,Roan,Ken,Morris,Timothy,not_given,not_given,Hoffman,Eric,Strozier,Dwayne,Theodore,Bill,Burkhart,Brian,Akin,Kevin
2012,3,NO,KC,4,45,6,40,King,Donald,Otterby,Jeffrey,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,Andrew,Mark
2012,3,SEA,GB,14,118,10,127,Elliott,Wayne,Harrod,Marc,not_given,not_given,Keeling,Tommy,Easley,Lance,Rhone-Dunn,Derrick,Simmons,Richard,Peek,Mike
2012,3,TEN,DET,6,32,10,91,Wright,Gerald,Sadowski,Steve,not_given,not_given,Thomas,Alvin,Trawick,Guy,Schrein,Aaron,Trout,George,Wilmoth,Mike
2012,3,WAS,CIN,6,60,8,80,Nicks,Matt,Stiers,Darin,not_given,not_given,Hudspeth,Perry,Stone,Steve,Atterberry,Chris,Cook,Arthur,Brasuell,Toney
2012,4,ARI,MIA,6,62,4,40,Green,Scott,Stritesky,Bruce,not_given,not_given,Steinkerchner,Mark,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,4,ATL,CAR,2,15,9,64,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,4,BAL,CLE,11,100,7,66,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,DeBell,Jimmy,Steed,Gregory,Waggoner,Bob,Mackie,Wayne
2012,4,BUF,NE,3,17,1,10,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Torbert,Ronald,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2012,4,DAL,CHI,2,10,4,25,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Banks,Michael,Smith,Billy,Meslow,David,Stelljes,Steve
2012,4,DEN,LV,4,30,5,41,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,McKenzie,Dana
2012,4,DET,MIN,5,72,5,87,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2012,4,GB,NO,7,43,10,72,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,4,HOU,TEN,1,3,7,73,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,4,JAX,CIN,3,37,6,50,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Washington,Keith,Carey,Don,Wrolstad,Craig,Hittner,Mark
2012,4,KC,LAC,9,80,7,75,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,4,LAR,SEA,6,37,5,55,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
2012,4,NYJ,SF,4,30,8,67,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,4,PHI,NYG,5,49,7,55,Winter,Ron,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Camp,Ed
2012,4,TB,WAS,10,107,8,73,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,Weatherford,Mike,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,5,CAR,SEA,3,25,7,65,McAulay,Terry,Dawson,Scott,not_given,not_given,Steinkerchner,Mark,Coleman,James,Dyer,Lee,Brown,Terry,Baltz,Mark
2012,5,CIN,MIA,5,46,2,10,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Lamberth,Jeff,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,5,IND,GB,9,100,9,89,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Banks,Michael,Smith,Billy,Meslow,David,Stelljes,Steve
2012,5,JAX,CHI,6,49,12,80,Winter,Ron,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Howey,Jim
2012,5,KC,BAL,8,60,5,33,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,McKenzie,Dana
2012,5,LAR,ARI,7,60,5,35,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Torbert,Ronald,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2012,5,MIN,TEN,5,60,10,75,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,5,NE,DEN,6,59,4,21,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2012,5,NO,LAC,10,99,7,56,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,5,NYG,CLE,3,25,10,91,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,not_given,not_given,Miles,Terrence,not_given,not_given,Veteri,Tony
2012,5,NYJ,HOU,5,25,7,50,Green,Scott,Stritesky,Bruce,not_given,not_given,Podraza,Tim,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,5,PIT,PHI,9,106,5,35,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,5,SF,BUF,7,53,5,30,Boger,Jerome,Michalek,Tony,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Prioleau,Dyrol,Camp,Ed
2012,5,WAS,ATL,4,20,2,13,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,6,ARI,BUF,7,67,5,39,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,DeBell,Jimmy,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,6,ATL,LV,2,25,12,110,McAulay,Terry,Dawson,Scott,not_given,not_given,Steinkerchner,Mark,Coleman,James,Dyer,Lee,Brown,Terry,Bradley,Greg
2012,6,BAL,DAL,10,76,13,82,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
2012,6,CLE,CIN,5,35,7,50,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,McKenzie,Dana
2012,6,HOU,GB,7,69,4,51,Boger,Jerome,Michalek,Tony,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Prioleau,Dyrol,Camp,Ed
2012,6,LAC,DEN,9,64,10,81,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Lamberth,Jeff,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,6,MIA,LAR,5,40,12,94,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2012,6,NYJ,IND,8,110,3,27,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,6,PHI,DET,9,60,16,132,Vinovich,Bill,Stritesky,Bruce,not_given,not_given,Boston,Byron,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,6,SEA,NE,4,35,6,80,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,not_given,not_given,Miles,Terrence,not_given,not_given,Veteri,Tony
2012,6,SF,NYG,6,35,2,20,Parry,John,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given
2012,6,TB,KC,6,33,7,55,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,6,TEN,PIT,5,45,4,50,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Washington,Keith,Carey,Don,Wrolstad,Craig,Hittner,Mark
2012,6,WAS,MIN,7,66,5,29,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,7,BUF,TEN,8,65,3,25,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
2012,7,CAR,DAL,9,71,6,43,Winter,Ron,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Howey,Jim
2012,7,CHI,DET,9,49,5,47,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,DeBell,Jimmy,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,7,CIN,PIT,2,20,5,50,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2012,7,HOU,BAL,5,60,5,56,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,7,IND,CLE,7,50,9,75,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,7,LAR,GB,6,30,3,30,Vinovich,Bill,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,McKenzie,Dana
2012,7,LV,JAX,9,58,6,92,Green,Scott,Stritesky,Bruce,not_given,not_given,Spanier,Michael,Lamberth,Jeff,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,7,MIN,ARI,7,35,9,82,McAulay,Terry,Dawson,Scott,not_given,not_given,Steinkerchner,Mark,Coleman,James,Dyer,Lee,Brown,Terry,Bradley,Greg
2012,7,NE,NYJ,6,40,8,60,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,7,NYG,WAS,3,30,7,55,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Washington,Keith,Carey,Don,Wrolstad,Craig,Hittner,Mark
2012,7,SF,SEA,5,40,3,20,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Banks,Michael,Smith,Billy,Meslow,David,Stelljes,Steve
2012,7,TB,NO,7,50,7,55,Boger,Jerome,Michalek,Tony,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Prioleau,Dyrol,Camp,Ed
2012,8,ARI,SF,7,51,10,80,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,8,CHI,CAR,5,40,3,21,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Washington,Keith,Carey,Don,Wrolstad,Craig,Hittner,Mark
2012,8,CLE,LAC,4,35,3,15,Boger,Jerome,Michalek,Tony,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Prioleau,Dyrol,Camp,Ed
2012,8,DAL,NYG,2,10,5,45,Green,Scott,Stritesky,Bruce,not_given,not_given,Steinkerchner,Mark,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,8,DEN,NO,5,34,3,15,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
2012,8,DET,SEA,5,61,2,10,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Torbert,Ronald,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2012,8,GB,JAX,5,33,7,77,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,8,KC,LV,5,40,2,20,Vinovich,Bill,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,8,LAR,NE,12,102,8,42,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,8,MIN,TB,5,32,4,49,Winter,Ron,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Howey,Jim
2012,8,NYJ,MIA,5,45,4,31,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Banks,Michael,Smith,Billy,Meslow,David,Stelljes,Steve
2012,8,PHI,ATL,6,57,6,40,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,Meyer,Greg,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2012,8,PIT,WAS,3,20,7,55,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,not_given,not_given,Vernatchi,Rob,not_given,not_given,McKenzie,Dana
2012,8,TEN,IND,8,65,5,45,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,DeBell,Jimmy,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,9,ATL,DAL,2,15,7,50,Parry,John,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Lamberth,Jeff,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2012,9,CIN,DEN,8,83,5,29,Green,Scott,Stritesky,Bruce,not_given,not_given,Hussey,John,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,9,CLE,BAL,4,31,9,82,Triplette,Jeff,Rice,Jeff,not_given,not_given,Bergman,Jeff,Wyant,Dave,Freeman,Steve,Anderson,Barry,McKinnely,Phil
2012,9,GB,ARI,1,5,8,57,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,9,HOU,BUF,7,42,3,15,Vinovich,Bill,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Howey,Jim
2012,9,IND,MIA,11,91,8,79,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,9,JAX,DET,3,40,5,42,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,not_given,not_given,Paganelli,Dino,not_given,not_given,Mackie,Wayne
2012,9,LAC,KC,8,54,5,37,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,DeBell,Jimmy,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,9,LV,TB,9,80,14,116,Anderson,Walt,Hannah,Butch,not_given,not_given,Boston,Byron,Banks,Michael,Smith,Billy,Meslow,David,Stelljes,Steve
2012,9,NO,PHI,4,35,7,58,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2012,9,NYG,PIT,7,40,6,119,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,9,SEA,MIN,4,49,6,33,Boger,Jerome,Michalek,Tony,not_given,not_given,Stephan,Tom,Larrew,Joe,Steratore,Tony,Prioleau,Dyrol,Camp,Ed
2012,9,TEN,CHI,9,68,5,37,McAulay,Terry,Dawson,Scott,not_given,not_given,Steinkerchner,Mark,Coleman,James,Dyer,Lee,Brown,Terry,Bradley,Greg
2012,9,WAS,CAR,13,97,7,60,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,10,BAL,LV,4,41,10,105,Winter,Ron,Paganelli,Carl,not_given,not_given,Arthur,Gary,Hill,Tom,Steed,Gregory,Steenson,Scott,Howey,Jim
2012,10,CAR,DEN,7,45,7,60,Riveron,Alberto,King,Paul,not_given,not_given,Mapp,Julian,DeBell,Jimmy,Reels,Richard,Zimmer,Steve,Mello,Jim
2012,10,CHI,HOU,5,49,3,35,Steratore,Gene,Schuster,Bill,not_given,not_given,Seeman,Jeff,Weatherford,Mike,Paganelli,Dino,Waggoner,Bob,Mackie,Wayne
2012,10,CIN,NYG,5,40,1,5,Carey,Mike,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
2012,10,JAX,IND,10,115,6,40,McAulay,Terry,Dawson,Scott,not_given,not_given,Steinkerchner,Mark,Coleman,James,Dyer,Lee,Brown,Terry,Bradley,Greg
2012,10,MIA,TEN,7,67,4,39,Anderson,Walt,Stritesky,Bruce,not_given,not_given,Bergman,Jeff,Rose,Larry,Helverson,Scott,Cheek,Boris,Stabile,Tom
2012,10,MIN,DET,7,47,6,57,Morelli,Peter,Jenkins,Darrell,not_given,not_given,Hussey,John,Lamberth,Jeff,Vernatchi,Rob,Lucivansky,Jon,McKenzie,Dana
2012,10,NE,BUF,7,73,14,148,Leavy,Bill,Fowler,Ruben,not_given,not_given,Perlman,Mark,Parham,Keith,Ferguson,Keith,Quirk,Jim,Hayward,George
2012,10,NO,ATL,5,35,6,53,Corrente,Tony,Bryan,Fred,not_given,not_given,Lewis,Darryll,Baynes,Allen,Wilson,Gregory,Cavaletto,Gary,McGrath,John
2012,10,PHI,DAL,6,50,13,75,Coleman,Walt,Ellison,Roy,not_given,not_given,Spanier,Michael,Patterson,Rick,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2012,10,PIT,KC,2,19,6,76,Cheffers,Carl,Wash,Undrey,not_given,not_given,Symonette,Thomas,Hayes,Laird,Prukop,Todd,Buchanan,Jimmy,Payne,Kent
2012,10,SEA,NYJ,7,45,6,35,Hochuli,Ed,Hall,Richard,not_given,not_given,Hill,Adrian,Washington,Keith,Carey,Don,Wrolstad,Craig,Hittner,Mark
2012,10,SF,LAR,7,66,13,85,Blakeman,Clete,DeFelice,Garth,not_given,not_given,Marinucci,Ron,Meyer,Greg,Miles,Terrence,Horton,Buddy,Veteri,Tony
2012,10,TB,LAC,1,5,1,5,Vinovich,Bill,Ferrell,Dan,not_given,not_given,Baynes,Rusty,Torbert,Ronald,Paganelli,Perry,Edwards,Scott,Bowers,Derick
2012,11,ATL,ARI,5,35,5,43,Vinovich,Bill,Brown,Chad,not_given,not_given,Podraza,Tim,not_given,not_given,not_given,not_given,not_given,not_given,Baltz,Mark
