year,week_num,home_abbr,vis_abbr,home_penalty_count,home_penalty_yards,visitor_penalty_count,visitor_penalty_yards,ref_lname,ref_fname,umpire_lname,umpire_fname,down_judge_lname,down_judge_fname,line_judge_lname,line_judge_fname,side_judge_lname,side_judge_fname,back_judge_lname,back_judge_fname,field_judge_lname,field_judge_fname,head_linesman_lname,head_linesman_fname
2019,1,SEA,CIN,8,55,7,57,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,1,TB,SF,8,87,11,87,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,2,ATL,PHI,10,58,7,60,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,2,BAL,ARI,10,62,8,70,Torbert,Ronald,Killens,Terry,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,2,CAR,TB,5,50,12,66,Boger,Jerome,Paganelli,Carl,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,2,CIN,SF,7,60,9,75,Corrente,Tony,Schuster,Bill,Spanier,Michael,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,2,DEN,CHI,10,81,7,65,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,2,DET,LAC,8,71,9,70,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
2019,2,GB,MIN,6,35,8,100,Hussey,John,Eck,Alan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,2,HOU,JAX,7,47,9,70,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,2,LAR,NO,8,65,11,87,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,2,LV,KC,7,52,10,114,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Washington,Keith,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,2,MIA,NE,4,22,5,54,Vinovich,Bill,Stritesky,Bruce,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,2,NYG,BUF,7,40,9,65,Smith,Shawn,Ferrell,Dan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,2,NYJ,CLE,12,89,9,85,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,2,PIT,SEA,5,78,10,93,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,2,TEN,IND,5,75,8,65,Blakeman,Clete,Rice,Jeff,Bergman,Jeff,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,2,WAS,DAL,6,44,8,67,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,3,ARI,CAR,7,52,3,35,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
2019,3,BUF,CIN,7,55,8,54,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,3,CLE,LAR,8,60,7,49,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,3,DAL,MIA,8,100,5,35,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,3,GB,DEN,7,53,3,27,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,3,IND,ATL,4,39,16,128,Kemp,Alex,Ferrell,Dan,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,3,JAX,TEN,4,30,9,101,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,3,KC,BAL,4,31,7,60,Hussey,John,Eck,Alan,Codey,Kevin,Carl,Johnson,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,3,LAC,HOU,7,69,6,65,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Cavaletto,Gary,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,3,MIN,LV,6,59,7,84,Boger,Jerome,Paganelli,Carl,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,3,NE,NYJ,8,70,5,67,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,3,PHI,DET,4,30,9,61,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,3,SEA,NO,7,53,11,70,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Washington,Keith,not_given,not_given
2019,3,SF,PIT,5,71,6,42,Novak,Scott,George,Ramon,Bowers,Derick,Bolinger,Brian,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,3,TB,NYG,4,30,6,59,Vinovich,Bill,Stitesky,Bruce,McKinnely,Phil,Perlman,Mark,Gautreaux,Greg,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,3,WAS,CHI,9,61,9,59,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,4,ARI,SEA,7,44,7,65,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,4,ATL,TEN,7,50,5,77,Hussey,John,Eck,Alan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,4,BAL,CLE,3,15,6,41,Hochuli,Shawn,Ferrell,Dan,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,4,BUF,NE,8,76,8,58,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Washington,Keith,not_given,not_given
2019,4,CHI,MIN,7,50,7,55,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,4,DEN,JAX,5,48,12,104,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,4,DET,KC,8,48,7,51,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,4,GB,PHI,5,50,9,93,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,4,HOU,CAR,7,81,6,35,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,4,IND,LV,5,35,11,80,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,4,LAR,TB,13,106,12,99,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,4,MIA,LAC,5,53,10,89,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,4,NO,DAL,9,80,6,64,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,4,NYG,WAS,5,45,12,58,Kemp,Alex,Hall,Richard,Spanier,Michael,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,4,PIT,CIN,4,37,8,60,Vinovich,Bill,Stritesky,Bruce,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,5,CAR,JAX,8,70,9,84,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,5,CIN,ARI,7,60,12,96,Hussey,John,Eck,Alan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,5,DAL,GB,11,124,9,78,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,5,HOU,ATL,9,89,7,63,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,5,KC,IND,11,125,7,50,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
2019,5,LAC,DEN,4,43,12,122,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,5,LV,CHI,6,69,10,75,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,5,NO,TB,6,40,4,30,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,5,NYG,MIN,5,45,12,112,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,5,PHI,NYJ,9,76,9,52,Hill,Adrian,Ellison,Roy,Oliver,David,Spanier,Michael,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,5,PIT,BAL,11,76,11,92,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Washington,Keith,not_given,not_given
2019,5,SEA,LAR,5,45,6,45,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,5,SF,CLE,4,34,7,55,Boger,Jerome,Paganelli,Carl,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,5,TEN,BUF,8,60,11,78,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,5,WAS,NE,6,72,7,55,Martin,Clay,Ferrell,Dan,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,6,ARI,ATL,8,57,8,72,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,6,BAL,CIN,10,81,4,20,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,6,CLE,SEA,9,83,10,65,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,6,DEN,TEN,8,51,6,40,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,6,GB,DET,6,48,8,50,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,6,JAX,NO,2,15,3,35,Boger,Jerome,Ferrell,Dan,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,6,KC,HOU,11,79,10,70,Hochuli,Shawn,King,Paul,Camp,Ed,Spanier,Michael,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,6,LAC,PIT,8,74,6,45,Hussey,John,Eck,Alan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,6,LAR,SF,8,59,4,30,Vinovich,Bill,Stritesky,Bruce,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,6,MIA,WAS,5,45,6,56,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Washington,Keith,not_given,not_given
2019,6,MIN,PHI,4,30,7,49,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,6,NE,NYG,3,20,5,40,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,6,NYJ,DAL,8,105,9,68,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,6,TB,CAR,9,70,3,30,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,7,ATL,LAR,5,48,5,24,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,7,BUF,MIA,9,83,6,55,Cheffers,Carl,Pellis,Mark,Spanier,Michael,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,7,CHI,NO,3,10,4,35,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,7,CIN,JAX,6,50,11,130,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
2019,7,DAL,PHI,6,65,5,40,Boger,Jerome,Paganelli,Carl,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,7,DEN,KC,4,33,6,46,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,7,DET,MIN,8,67,6,60,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,7,GB,LV,3,20,8,97,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,7,IND,HOU,6,45,10,54,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,7,NYG,ARI,6,75,10,85,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Washington,Keith,not_given,not_given
2019,7,NYJ,NE,8,60,7,92,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,7,SEA,BAL,2,18,8,75,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,7,TEN,LAC,7,54,4,29,Vinovich,Bill,Ferrell,Dan,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,7,WAS,SF,7,47,2,20,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,8,ATL,SEA,5,40,9,60,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,8,BUF,PHI,8,57,4,44,Hussey,John,Eck,Alan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,8,CHI,LAC,5,42,8,53,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,8,DET,NYG,7,75,5,44,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,8,HOU,LV,7,50,11,100,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Washington,Keith,Helverson,Scott,Brown,Terry,not_given,not_given
2019,8,IND,DEN,10,103,10,88,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,8,JAX,NYJ,9,70,10,83,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,8,KC,GB,3,30,4,25,Vinovich,Bill,Stritesky,Bruce,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,8,LAR,CIN,9,59,6,40,Boger,Jerome,Paganelli,Carl,Spanier,Michael,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,8,MIN,WAS,7,74,4,46,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,8,NE,CLE,4,32,13,85,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,8,NO,ARI,2,15,5,35,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,8,PIT,MIA,9,70,5,45,Torbert,Ronald,Ferrell,Dan,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,8,SF,CAR,4,31,9,70,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,8,TEN,TB,6,77,9,87,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,9,ARI,SF,9,65,8,75,Rogers,Bradley,Michalek,Tony,Payne,Kent,Mapp,Julian,Willard,Don,Steed,Gregory,Santi,Aaron,not_given,not_given
2019,9,BAL,NE,4,34,7,48,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,9,BUF,WAS,2,20,3,15,Corrente,Tony,Schuster,Bill,McKenzie,Dana,Podraza,Tim,Cheek,Boris,Prukop,Todd,Jeffries,Anthony,not_given,not_given
2019,9,CAR,TEN,6,77,11,99,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,9,DEN,CLE,7,55,5,40,Vinovich,Bill,Stritesky,Bruce,McKinnely,Phil,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2019,9,JAX,HOU,4,34,7,60,Blakeman,Clete,Rice,Jeff,Bergman,Jerry,Symonette,Thomas,Buchanan,Jimmy,Paganelli,Perry,Larrew,Joe,not_given,not_given
2019,9,KC,MIN,4,25,3,25,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,9,LAC,GB,5,45,8,45,Hill,Adrian,Ellison,Roy,Oliver,David,Stewart,Mark,Quirk,Jim,Meyer,Greg,Land,V.,not_given,not_given
2019,9,LV,DET,10,96,5,35,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,9,MIA,NYJ,6,51,10,105,Anderson,Walt,Fowler,Ruben,Stephan,Tom,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,9,NYG,DAL,8,71,10,104,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Prioleau,Dyrol,not_given,not_given
2019,9,PHI,CHI,8,75,9,70,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
2019,9,PIT,IND,5,70,7,89,Allen,Brad,Anderson,Barry,Mello,Jim,Spanier,Michael,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,9,SEA,TB,4,45,10,82,Hussey,John,Eck,Alan,Holt,Patrick,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,10,CHI,DET,7,57,8,76,Cheffers,Carl,Pellis,Mark,Short,Danny,Seeman,Jeff,Hall,Eugene,Edwards,Matthew,Banks,Michael,not_given,not_given
2019,10,CIN,BAL,1,5,5,35,Novak,Scott,George,Ramon,Bowers,Derick,Coleman,Walt,Hill,Chad,Miles,Terrence,Weatherford,Mike,not_given,not_given
2019,10,CLE,BUF,4,70,7,40,Torbert,Ronald,Killens,Jr.,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Dickson,Ryan,not_given,not_given
2019,10,DAL,MIN,5,39,5,35,Hochuli,Shawn,King,Paul,Camp,Ed,Bradley,Greg,Coleman,James,Martinez,Rich,Hill,Tom,not_given,not_given
2019,10,GB,CAR,10,64,5,46,Boger,Jerome,Paganelli,Carl,Holt,Patrick,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Meslow,David,not_given,not_given
2019,10,IND,MIA,3,25,4,30,Martin,Clay,Bryan,Fred,Phillips,Jerod,Arthur,Gary,Gautreaux,Greg,Wilson,Gregory,Jones,Nathan,not_given,not_given
2019,10,LV,LAC,12,97,8,70,Anderson,Walt,Fowler,Ruben,Spanier,Michael,Boston,Byron,Patterson,Rick,Ferguson,Keith,Dyer,Lee,not_given,not_given
2019,10,NO,ATL,12,90,7,48,Allen,Brad,Anderson,Barry,Mello,Jim,Bolinger,Brian,Russell,Jimmy,Yette,Greg,Zimmer,Steve,not_given,not_given
2019,10,NYJ,NYG,7,54,6,62,Hussey,John,Ferrell,Dan,Codey,Kevin,Johnson,Carl,Walker,Jabir,Freeman,Brad,Baynes,Allen,not_given,not_given
2019,10,PIT,LAR,13,107,10,95,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Hawkshaw,Dave,Paganelli,Dino,Prioleau,Dyrol,not_given,not_given
2019,10,SF,SEA,5,40,9,75,Kemp,Alex,Hall,Richard,Carr,Mike,Bergman,Jeff,Shaw,Dale,Freeman,Steve,Jenkins,John,not_given,not_given
2019,10,TB,ARI,9,94,11,87,Wrolstad,Craig,Woods,Steven,Turner,Patrick,Sutter,Tripp,Lamberth,Jeff,Helverson,Scott,Brown,Terry,not_given,not_given
