year,week_num,home_abbr,vis_abbr,home_penalty_count,home_penalty_yards,visitor_penalty_count,visitor_penalty_yards,ref_lname,ref_fname,umpire_lname,umpire_fname,down_judge_lname,down_judge_fname,line_judge_lname,line_judge_fname,side_judge_lname,side_judge_fname,back_judge_lname,back_judge_fname,field_judge_lname,field_judge_fname,head_linesman_lname,head_linesman_fname
2018,3,ARI,CHI,6,43,7,45,Vinovich,Bill,Stritesky,Bruce,Spanier,Michael,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2018,3,ATL,NO,5,54,11,120,Anderson,Walt,Paganelli,Carl,Stephan,Tom,Boston,Byron,Patterson,Rick,Freeman,Steve,Brown,Terry,not_given,not_given
2018,3,BAL,DEN,7,52,13,120,Torbert,Ronald,Ferrell,Dan,Thomas,Sarah,Steinkerchner,Mark,Edwards,Matthew,Josselyn,Anthony,Buchanan,Jimmy,not_given,not_given
2018,3,CAR,CIN,3,17,4,36,Parry,John,Pellis,Mark,Oliver,David,Mapp,Julian,Banks,Michael,Paganelli,Perry,Edwards,Matthew,not_given,not_given
2018,3,CLE,NYJ,5,41,6,55,Boger,Jerome,Schuster,Bill,Carr,Mike,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Shaw,Dale,not_given,not_given
2018,3,DET,NE,6,70,5,38,Blakeman,Clete,George,Ramon,McKenzie,Dana,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,not_given,not_given
2018,3,HOU,NYG,7,50,3,20,Coleman,Walt,Rice,Jeff,Bergman,Jeff,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,not_given,not_given
2018,3,JAX,TEN,8,75,4,30,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Coleman,James,Paganelli,Dino,Rogers,Bradley,not_given,not_given
2018,3,KC,SF,6,48,14,147,Corrente,Tony,Eck,Alan,Cruz,Hugo,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,not_given,not_given
2018,3,LAR,LAC,6,64,4,30,Hussey,John,Michalek,Tony,Codey,Kevin,Bowers,Derick,Baynes,Allen,Steed,Gregory,Willard,Don,not_given,not_given
2018,3,MIA,LV,9,74,8,38,Hochuli,Shawn,Ellison,Roy,Camp,Ed,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,not_given,not_given
2018,3,MIN,BUF,6,59,12,84,Kemp,Alex,Hall,Richard,Symonette,Tom,Bergman,Jeff,Santi,Aaron,Dyer,Lee,Jenkins,John,not_given,not_given
2018,3,PHI,IND,10,110,11,77,Martin,Clay,Bryan,Fred,Short,Danny,Payne,Kent,Freeman,Brad,Wilson,Gregory,Weatherford,Mike,not_given,not_given
2018,3,SEA,DAL,10,67,7,55,Cheffers,Carl,Anderson,Barry,Turner,Patrick,Arthur,Gary,Hall,Eugene,Meyer,Greg,Clark,Land,not_given,not_given
2018,3,TB,PIT,9,80,13,155,Morelli,Peter,Woods,Steven,Stelljes,Steve,Seeman,Jeff,Cheek,Boris,Ferguson,Keith,Jeffries,Anthony,not_given,not_given
2018,3,WAS,GB,6,66,11,115,Wrolstad,Craig,King,Paul,Phillips,Jerod,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,not_given,not_given
2018,4,ARI,SEA,5,38,8,57,Hussey,John,Michalek,Tony,Codey,Kevin,Bowers,Derick,Baynes,Allen,Steed,Gregory,Willard,Don,not_given,not_given
2018,4,ATL,CIN,10,95,6,55,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Coleman,James,Paganelli,Dino,Rogers,Bradley,not_given,not_given
2018,4,CHI,TB,4,38,11,99,Boger,Jerome,Schuster,Bill,Carr,Mike,Baynes,Rusty,Weatherford,Mike,Steratore,Tony,Shaw,Dale,not_given,not_given
2018,4,DAL,DET,2,20,8,58,Coleman,Walt,Rice,Jeff,Bergman,Jerry,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,not_given,not_given
2018,4,DEN,KC,3,25,10,93,Wrolstad,Craig,King,Paul,Phillips,Jerod,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,not_given,not_given
2018,4,GB,BUF,5,60,3,20,Vinovich,Bill,Stritesky,Bruce,Spanier,Michael,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2018,4,IND,HOU,10,85,10,54,Cheffers,Carl,Anderson,Barry,Meyer,Greg,Arthur,Gary,Hall,Eugene,not_given,not_given,Clark,Land,Cruz,Hugo
2018,4,JAX,NYJ,9,89,6,43,Martin,Clay,Novak,Scott,Short,Danny,Payne,Kent,Freeman,Brad,Wilson,Gregory,Meslow,David,not_given,not_given
2018,4,LAC,SF,5,49,4,29,Torbert,Ronald,Ferrell,Dan,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Buchanan,Jimmy,not_given,not_given
2018,4,LAR,MIN,2,15,4,35,Allen,Brad,Fowler,Ruben,Mello,Jim,Bolinger,Brian,Novak,Scott,Miles,Terrence,Zimmer,Steve,not_given,not_given
2018,4,LV,CLE,6,65,8,55,Anderson,Walt,Paganelli,Carl,Stephan,Tom,Boston,Byron,Patterson,Rick,Dyer,Lee,Brown,Terry,not_given,not_given
2018,4,NE,MIA,6,57,10,89,Kemp,Alex,Hall,Richard,Symonette,Tom,Bergman,Jeff,Santi,Aaron,Paganelli,Perry,Jenkins,John,not_given,not_given
2018,4,NYG,NO,6,67,5,51,Morelli,Peter,Woods,Steven,Stelljes,Steve,Seeman,Jeff,Cheek,Boris,Ferguson,Keith,Jeffries,Anthony,not_given,not_given
2018,4,PIT,BAL,5,40,7,50,Corrente,Tony,Eck,Alan,Turner,Patrick,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,not_given,not_given
2018,4,TEN,PHI,4,30,8,77,Hochuli,Shawn,Ellison,Roy,Camp,Ed,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,not_given,not_given
2018,5,BUF,TEN,4,30,5,40,Corrente,Tony,Eck,Alan,Turner,Patrick,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,not_given,not_given
2018,5,CAR,NYG,4,22,8,62,Boger,Jerome,Schuster,Bill,Carr,Mike,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Shaw,Dale,not_given,not_given
2018,5,CIN,MIA,6,47,9,85,Wrolstad,Craig,King,Paul,Phillips,Jerod,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,not_given,not_given
2018,5,CLE,BAL,10,66,4,41,Martin,Clay,Bryan,Fred,Short,Danny,Payne,Kent,Freeman,Brad,Wilson,Gregory,Meslow,David,not_given,not_given
2018,5,DET,GB,8,71,12,112,Hussey,John,Michalek,Tony,Codey,Kevin,Bowers,Derick,Baynes,Allen,Steed,Gregory,Weatherford,Mike,not_given,not_given
2018,5,HOU,DAL,5,25,7,72,Vinovich,Bill,Stritesky,Bruce,Spanier,Michael,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,not_given,not_given
2018,5,KC,JAX,11,105,5,45,Allen,Brad,Fowler,Ruben,Mello,Jim,Bolinger,Brian,Novak,Scott,Miles,Terrence,Zimmer,Steve,not_given,not_given
2018,5,LAC,LV,9,82,7,55,Kemp,Alex,Hall,Richard,Symonette,Tom,Bergman,Jeff,Santi,Aaron,Dyer,Lee,Jenkins,John,not_given,not_given
2018,5,NE,IND,7,50,4,35,Hochuli,Shawn,Ellison,Roy,Camp,Ed,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,not_given,not_given
2018,5,NO,WAS,4,45,6,38,Cheffers,Carl,Anderson,Barry,Cruz,Hugo,Arthur,Gary,Hall,Eugene,Meyer,Greg,Clark,Land,not_given,not_given
2018,5,NYJ,DEN,4,33,6,45,Morelli,Peter,Woods,Steven,Stelljes,Steve,Seeman,Jeff,Cheek,Boris,Ferguson,Keith,Jeffries,Anthony,not_given,not_given
2018,5,PHI,MIN,8,52,4,23,Coleman,Walt,Rice,Jeff,Bergman,Jerry,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,not_given,not_given
2018,5,PIT,ATL,7,58,7,75,Parry,John,Pellis,Mark,Oliver,David,Mapp,Julian,Banks,Michael,Paganelli,Perry,Edwards,Matthew,not_given,not_given
2018,5,SEA,LAR,7,50,7,45,Blakeman,Clete,George,Ramon,McKenzie,Dana,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,not_given,not_given
2018,5,SF,ARI,9,65,5,46,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Coleman,James,Paganelli,Dino,Rogers,Bradley,not_given,not_given
2018,6,ATL,TB,5,30,4,20,Coleman,Walt,Rice,Jeff,Bergman,Jerry,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,not_given,not_given
2018,6,CIN,PIT,6,30,9,69,Blakeman,Clete,Ramon,George,not_given,not_given,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,McKenzie,Dana
2018,6,CLE,LAC,6,53,10,72,Allen,Brad,Fowler,Ruben,Cruz,Hugo,Bolinger,Brian,Novak,Scott,Miles,Terrence,Lamberth,Jeff,not_given,not_given
2018,6,DAL,JAX,3,25,4,30,Corrente,Tony,Eck,Alan,Turner,Patrick,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,not_given,not_given
2018,6,DEN,LAR,6,61,10,81,Smith,Shawn,Neale,Bryan,Hittner,Mark,Longson,Bart,Freeman,Brad,Paganelli,Dino,Rogers,Bradley,not_given,not_given
2018,6,GB,SF,6,54,2,10,Parry,John,Pellis,Mark,not_given,not_given,Mapp,Julian,Banks,Michael,Paganelli,Perry,Edwards,Matthew,Oliver,David
2018,6,HOU,BUF,6,50,12,104,Wrolstad,Craig,King,Paul,Phillips,Jerod,Johnson,Carl,Hill,Adrian,Martinez,Rich,Zimmer,Steve,not_given,not_given
2018,6,LV,SEA,5,38,8,64,Morelli,Peter,Woods,Steven,Stelljes,Steve,Seeman,Jeff,Jeffries,Anthony,Helverson,Scott,Cheek,Boris,not_given,not_given
2018,6,MIA,CHI,7,67,6,58,Anderson,Walt,Paganelli,Carl,Stephan,Tom,Boston,Byron,Patterson,Rick,Dyer,Lee,Brown,Terry,not_given,not_given
2018,6,MIN,ARI,9,52,5,30,Boger,Jerome,Schuster,Bill,Carr,Mike,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Weatherford,Mike,not_given,not_given
2018,6,NE,KC,0,0,5,58,Hussey,John,Michalek,Tony,Codey,Kevin,Bowers,Derick,Baynes,Allen,Steed,Gregory,Willard,Don,not_given,not_given
2018,6,NYG,PHI,5,61,4,25,Torbert,Ronald,Ferrell,Dan,Thomas,Sarah,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Buchanan,Jimmy,not_given,not_given
2018,6,NYJ,IND,7,49,8,66,Kemp,Alex,Hall,Richard,Symonette,Tom,Bergman,Jeff,Santi,Aaron,Josselyn,Anthony,Jenkins,John,not_given,not_given
2018,6,TEN,BAL,4,35,10,70,Cheffers,Carl,Anderson,Barry,Mello,Jim,Arthur,Gary,Hall,Eugene,Meyer,Greg,Clark,Land,not_given,not_given
2018,6,WAS,CAR,5,43,8,55,Martin,Clay,Bryan,Fred,Short,Danny,Payne,Kent,Coleman,James,Wilson,Gregory,Meslow,David,not_given,not_given
2018,7,ARI,DEN,7,45,5,50,Kemp,Alex,Hall,Richard,not_given,not_given,Bergman,Jeff,Santi,Aaron,Meyer,Greg,Jenkins,John,Symonette,Tom
2018,7,ATL,NYG,5,29,4,58,Corrente,Tony,Eck,Alan,not_given,not_given,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,Turner,Patrick
2018,7,BAL,NO,5,54,6,52,Parry,John,Pellis,Mark,not_given,not_given,Mar,Kevin,Banks,Michael,Paganelli,Perry,Edwards,Matthew,Oliver,David
2018,7,CHI,NE,5,40,7,64,Martin,Clay,Bryan,Fred,not_given,not_given,Payne,Kent,Freeman,Brad,Wilson,Gregory,Meslow,David,Short,Danny
2018,7,IND,BUF,4,35,7,59,Allen,Brad,Fowler,Ruben,not_given,not_given,Bolinger,Brian,Novak,Scott,Miles,Terrence,Buchanan,Jimmy,Mello,Jim
2018,7,JAX,HOU,2,15,6,35,Torbert,Ronald,Ferrell,Dan,not_given,not_given,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Weatherford,Mike,Thomas,Sarah
2018,7,KC,CIN,8,49,8,58,Vinovich,Bill,Stritesky,Bruce,not_given,not_given,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,McKinnely,Phil
2018,7,LAC,TEN,4,31,4,32,Coleman,Walt,Rice,Jeff,not_given,not_given,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2018,7,MIA,DET,4,50,6,43,Boger,Jerome,Schuster,Bill,not_given,not_given,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Shaw,Dale,Spanier,Michael
2018,7,NYJ,MIN,8,71,6,55,Smith,Shawn,Neale,Bryan,not_given,not_given,Longson,Bart,Coleman,James,Paganelli,Dino,Willard,Don,Hittner,Mark
2018,7,PHI,CAR,4,35,5,78,Blakeman,Clete,George,Ramon,not_given,not_given,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,McKenzie,Dana
2018,7,SF,LAR,2,10,1,10,Anderson,Walt,Paganelli,Carl,not_given,not_given,Boston,Byron,Patterson,Rick,Dyer,Lee,Brown,Terry,Stephan,Tom
2018,7,TB,CLE,8,65,14,114,Hochuli,Shawn,Ellison,Roy,not_given,not_given,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,Camp,Ed
2018,7,WAS,DAL,5,35,8,65,Hussey,John,Michalek,Tony,not_given,not_given,Bowers,Derick,Baynes,Allen,Steed,Gregory,Zimmer,Steve,Codey,Kevin
2018,8,ARI,SF,9,62,5,59,Allen,Brad,Fowler,Ruben,not_given,not_given,Bolinger,Brian,Novak,Scott,Josselyn,Anthony,Zimmer,Steve,Mello,Jim
2018,8,BUF,NE,6,51,5,33,Boger,Jerome,Schuster,Bill,not_given,not_given,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Shaw,Dale,Carr,Mike
2018,8,CAR,BAL,4,30,9,68,Morelli,Peter,Woods,Steven,not_given,not_given,Seeman,Jeff,Cheek,Boris,Miles,Terrence,Jeffries,Anthony,Stelljes,Steve
2018,8,CHI,NYJ,2,25,8,45,Blakeman,Clete,George,Ramon,not_given,not_given,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,McKenzie,Dana
2018,8,CIN,TB,4,46,11,75,Kemp,Alex,Hall,Richard,not_given,not_given,Bergman,Jeff,Santi,Aaron,Wilson,Gregory,Jenkins,John,Symonette,Tom
2018,8,DET,SEA,4,32,7,111,Anderson,Walt,Paganelli,Carl,not_given,not_given,Boston,Byron,Patterson,Rick,Dyer,Lee,Brown,Terry,Stephan,Tom
2018,8,HOU,MIA,8,57,5,63,Smith,Shawn,Neale,Bryan,not_given,not_given,Longson,Bart,Coleman,James,Paganelli,Dino,Rogers,Bradley,Hittner,Mark
2018,8,JAX,PHI,5,45,4,36,Hussey,John,Michalek,Tony,not_given,not_given,Bowers,Derick,Baynes,Allen,Steed,Gregory,Willard,Don,Codey,Kevin
2018,8,KC,DEN,7,50,10,83,Hochuli,Shawn,Ellison,Roy,not_given,not_given,Bradley,Greg,Weatherford,Mike,Martinez,Rich,Hill,Adrian,Camp,Ed
2018,8,LAR,GB,2,15,2,10,Torbert,Ronald,Ferrell,Dan,not_given,not_given,Steinkerchner,Mark,Edwards,Scott,Meyer,Greg,Buchanan,Jimmy,Thomas,Sarah
2018,8,LV,IND,10,79,10,77,Parry,John,Pellis,Mark,not_given,not_given,Mapp,Julian,Banks,Michael,Paganelli,Perry,Edwards,Matthew,Oliver,David
2018,8,MIN,NO,6,54,7,64,Wrolstad,Craig,King,Paul,not_given,not_given,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,Phillips,Jerod
2018,8,NYG,WAS,11,102,8,90,Vinovich,Bill,Stritesky,Bruce,not_given,not_given,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,McKinnely,Phil
2018,8,PIT,CLE,8,60,7,52,Cheffers,Carl,Anderson,Barry,not_given,not_given,Arthur,Gary,Clark,Land,Prukop,Todd,Hall,Eugene,Spanier,Michael
2018,9,BAL,PIT,5,25,8,103,Wrolstad,Craig,King,Paul,not_given,not_given,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,Phillips,Jerod
2018,9,BUF,CHI,10,163,14,129,Smith,Shawn,Neale,Bryan,not_given,not_given,Longson,Bart,Coleman,James,Paganelli,Dino,Rogers,Bradley,Hittner,Mark
2018,9,CAR,TB,9,84,8,49,Corrente,Tony,Eck,Alan,not_given,not_given,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Washington,Keith,Turner,Patrick
2018,9,CLE,KC,4,20,11,86,Torbert,Ronald,Ferrell,Dan,not_given,not_given,Steinkerchner,Mark,Edwards,Scott,Josselyn,Anthony,Buchanan,Jimmy,Thomas,Sarah
2018,9,DAL,TEN,6,52,3,20,Blakeman,Clete,George,Ramon,not_given,not_given,Coleman,Walt,Prioleau,Dyrol,Quirk,Jim,Larrew,Joe,McKenzie,Dana
2018,9,DEN,HOU,8,50,7,60,Martin,Clay,Bryan,Fred,not_given,not_given,Payne,Kent,Freeman,Brad,Wilson,Gregory,Meslow,David,Short,Danny
2018,9,MIA,NYJ,5,55,5,45,Coleman,Walt,Rice,Jeff,not_given,not_given,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,McKinnely,Phil
2018,9,MIN,DET,3,15,8,66,Morelli,Peter,Woods,Steven,not_given,not_given,Seeman,Jeff,Cheek,Boris,Ferguson,Keith,Jeffries,Anthony,Stelljes,Steve
2018,9,NE,GB,5,30,7,63,Allen,Brad,Fowler,Ruben,not_given,not_given,Bolinger,Brian,Novak,Scott,Miles,Terrence,Zimmer,Steve,Mello,Jim
2018,9,NO,LAR,2,20,4,32,Vinovich,Bill,Stritesky,Bruce,not_given,not_given,Perlman,Mark,Cavaletto,Gary,Patrick,Steve,Robinson,Mearl,McKinnely,Phil
2018,9,SEA,LAC,10,83,12,105,Hochuli,Shawn,Ellison,Roy,not_given,not_given,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,Camp,Ed
2018,9,SF,LV,3,23,6,40,Cheffers,Carl,Anderson,Barry,not_given,not_given,Arthur,Gary,Hall,Eugene,Meyer,Greg,Clark,Land,Spanier,Michael
2018,9,WAS,ATL,10,147,7,50,Anderson,Walt,Paganelli,Carl,not_given,not_given,Boston,Byron,Patterson,Rick,Dyer,Lee,Brown,Terry,Stephan,Tom
2018,10,CHI,DET,6,46,6,41,Kemp,Alex,Hall,Richard,not_given,not_given,Bergman,Jeff,Santi,Aaron,Freeman,Steve,Jenkins,John,Symonette,Tom
2018,10,CIN,NO,4,26,1,5,Corrente,Tony,Eck,Alan,not_given,not_given,Podraza,Tim,Dickson,Ryan,Prukop,Todd,Zimmer,Steve,Turner,Patrick
2018,10,CLE,ATL,7,38,1,5,Morelli,Peter,Woods,Steven,not_given,not_given,Seeman,Jeff,Cheek,Boris,Ferguson,Keith,Jeffries,Anthony,Stelljes,Steve
2018,10,GB,MIA,6,45,3,10,Martin,Clay,Bryan,Fred,not_given,not_given,Payne,Kent,Freeman,Brad,Wilson,Gregory,Meslow,David,Short,Danny
2018,10,IND,JAX,7,45,8,61,Boger,Jerome,Schuster,Bill,not_given,not_given,Baynes,Rusty,Monroe,Jonah,Steratore,Tony,Shaw,Dale,Hittner,Mark
2018,10,KC,ARI,8,63,3,30,Cheffers,Carl,Anderson,Barry,not_given,not_given,Arthur,Gary,Hall,Eugene,Meyer,Greg,Clark,Land,Spanier,Michael
2018,10,LAR,SEA,10,102,7,56,Hussey,John,Michalek,Tony,not_given,not_given,Bowers,Derick,Baynes,Allen,Steed,Gregory,Willard,Don,Codey,Kevin
2018,10,LV,LAC,6,55,6,70,Wrolstad,Craig,King,Paul,not_given,not_given,Johnson,Carl,Hill,Adrian,Helverson,Scott,Lamberth,Jeff,Phillips,Jerod
2018,10,NYJ,BUF,1,10,4,30,Torbert,Ronald,Ferrell,Dan,not_given,not_given,Steinkerchner,Mark,Edwards,Matthew,Josselyn,Anthony,Buchanan,Jimmy,Thomas,Sarah
2018,10,PHI,DAL,0,0,5,37,Parry,John,Pellis,Mark,not_given,not_given,Mapp,Julian,Banks,Michael,Paganelli,Perry,Edwards,Matthew,Oliver,David
2018,10,PIT,CAR,1,24,5,42,Coleman,Walt,Rice,Jeff,not_given,not_given,Stewart,Mark,Walker,Jabir,Yette,Greg,Gautreaux,Greg,Bergman,Jerry
2018,10,SF,NYG,10,97,8,78,Hochuli,Shawn,Ellison,Roy,not_given,not_given,Bradley,Greg,Hill,Chad,Martinez,Rich,Hill,Tom,Camp,Ed
2018,10,TB,WAS,5,50,8,52,Allen,Brad,Fowler,Ruben,not_given,not_given,Bolinger,Brian,Novak,Scott,Miles,Terrence,Weatherford,Mike,Mello,Jim
